PC1,PC2,Cluster
1.0630477030675147,0.21342738591533847,3
-1.4602645755825479,1.5750375645485593,1
-1.2248182309918951,-0.8725981852739888,0
1.3742318159425853,0.09003646819866362,3
3.7132662370273413,0.016795659918595295,4
1.4186487640707062,0.9088344439926352,3
-1.5471587645621365,0.3628813115403961,1
-1.2276164050425287,0.10516451235012456,0
0.11323244575461888,-1.4510588191982274,2
-0.830812715228224,0.774809292127933,1
-2.4144567822607628,-2.0231817473302316,0
-0.9027375639945499,-0.2822499851252317,1
1.3758184130864493,-0.7468612992039012,2
-2.3723987993794444,-0.23620157846109927,0
0.22447647953880837,1.5152987837093104,3
1.0826181315171062,0.30594020134273076,3
0.10493567212722887,-0.3735031704067972,2
0.2525804470223159,0.4611160899468161,3
0.46859068061608994,-0.8825747881535804,2
0.10872801011039054,-0.48370217816394695,2
-1.0191916701797417,-0.7069538458092745,0
-1.2841474801816841,0.5068388744685187,1
1.5035643185476928,1.6954707351292204,3
-1.156535664990189,-2.347495838873314,0
-1.7001256162413745,1.5985969071334478,1
-0.2464221965403041,-2.170242393651486,0
1.0301073710853899,-0.14588922370120416,3
0.2725536802393312,0.8907290890794305,3
1.2050543728290737,1.1165121405598069,3
0.5780204153652677,-0.34258490071204556,2
3.5835152370242844,-3.6176233029450375,2
1.441419125678751,0.5087722266714866,3
-0.9122364580757731,-0.454321520539178,0
1.3752297457619749,-0.20863544784077387,2
-0.1695624312682841,0.042458411257566275,1
2.2248162882904547,-1.4671372114173429,2
-1.770488852108527,-0.027368144905260613,1
-1.6485843322862088,0.5669490472745109,1
-1.2255062790688684,-0.5488889819083902,0
-1.1579409203081772,0.5312212711725443,1
-0.997241566754207,-1.2433546431456488,0
0.0889884883579644,1.1277837912223592,3
0.1990985335172464,-0.8043183381346135,2
0.1166208520615409,0.14343207170304376,3
0.7587575889843277,-1.560381778098285,2
-1.8415402280393194,0.06708941912172332,0
-0.20768197308238687,-1.6150289627074819,2
-1.413085260351708,-0.5619192500273861,0
1.9724740445523752,-0.47066308163767223,4
0.2965603784834177,1.0582223644389641,3
1.1177424010605872,0.9909020114791773,3
-0.8048873959615848,1.1157900548402417,1
-0.6687239274612146,-0.694634336303379,2
-0.3613802206097283,-0.8894214520816417,2
0.32553897487232053,-0.338489976825165,2
0.46980736272191675,0.9915857929743117,1
1.0242448552172547,1.105324057876633,3
-1.4934994577672682,-0.9359634987601555,0
0.50001765567895,-1.1872172975777315,2
-1.0139679910234276,0.11185230006549943,1
-1.5471513388700227,-1.0130967789741023,0
-1.433870401776796,-3.1028419421460094,0
0.09196454882359198,2.1002303057857157,3
0.280738378844721,-0.5321973313293425,2
0.496067256980437,-2.1915841480252594,2
0.7132632888800207,0.7698666068881976,3
-0.7361888402982439,0.9988685303394769,1
0.6317072395657302,0.6061913193865496,3
2.7343314937471694,0.48023154865540807,4
-0.5866677225317013,1.0945109784108336,1
-1.6191871342065043,-0.12437622540605539,1
-1.7339440611795651,0.16613406707960873,1
1.0045015335532863,0.932343093696794,3
0.4575975012949888,0.45062114862971475,3
0.7994505084809891,-0.5218683550570116,2
-0.04288086555517781,-0.8196801279800449,2
-1.7542784836803689,0.3657381904322175,1
0.10771584093230027,1.1104786039352401,3
-1.460981965953586,1.4920496137553947,1
-0.6717897304153605,-1.740647007841431,0
-0.1899593986314862,-0.0066474183842326375,1
0.4153039294545503,0.6895868798802917,3
-0.4416324731397199,-0.02774922828889553,1
-0.825066596342787,-1.4037189721277,0
1.695282999317577,0.08952770077664265,3
1.4540865220992512,-0.074646008445113,2
1.031175527679314,-1.0745947565718017,2
-0.8574281160277698,1.0952216673207844,1
-2.353024557381301,-1.6975525237078732,0
0.4867042956505046,0.565340094995114,3
-0.0012257570736280735,1.5791797228233597,1
1.2554739858069621,0.6802194337687562,3
0.8122882317056481,-0.8003522730629522,2
2.002339045566837,-0.018938852991234822,4
-0.9855514630435019,-0.527792418239396,0
0.6480608665892661,-0.6610112125570785,2
0.7997674457608652,-0.4448516706462558,3
0.8581793859715008,-0.4500488090772547,2
-1.924052580153412,1.3724445831012069,1
3.1255173741871443,0.3155234529831342,4
0.6389362488072776,-0.6690126310645315,2
1.7024164820731098,0.42423655405262983,3
-1.93227989822143,-1.4688567801284298,0
-0.30548287555384485,0.9620233837687254,1
0.47783325632117846,0.5368152900450653,3
-1.8680563140226953,-1.8894141848572985,0
-0.5983679062936733,0.44482932024571137,1
-0.30653525730876463,0.9810237478218538,3
-1.7854461271337732,-0.7770432170940377,0
-0.33717047731986227,0.51928257419062,1
-1.7619864146001654,-0.3621040018943823,0
-2.265579332519829,-1.5936483459838384,0
-0.7773393467007911,0.3130206249346212,1
1.0603964836559008,0.5166818805303764,3
0.13795259764678428,1.3069702845605409,3
1.541811288496696,-0.3570635179067065,3
-0.871720519697597,-0.29535942872782567,0
0.7907839904457481,1.0112735940527007,3
0.6518002748174503,-0.3021385330845415,2
0.09994567589594615,0.1260400490846539,3
1.3594993897986083,1.0686234817744724,3
0.9840351117619368,0.7410385443947917,3
0.566630403558588,-0.16006044135633996,2
0.8141422659644085,-0.6822411142286086,2
0.16741158777898824,0.6695237567047592,3
2.2974434817199967,0.4064452927028145,4
-0.6094289638181881,-0.17539498064632444,1
-0.8270018499367564,1.4816460007300332,1
0.7883555269855598,-0.33438031300780924,2
0.6794833823780214,-1.2110461461631772,2
-1.2207475448755754,1.4056872842214383,1
0.08103145231597414,-0.3783824381589061,2
-1.2735490474880928,-0.006259938798066646,1
-1.6215923020572263,0.2857041099193719,1
-2.339830762268069,-0.9710699959973451,0
-1.2011184910945627,0.4344741358652572,1
-0.736948239669471,1.462374714746759,1
0.4365249381571518,0.04353519133132164,2
4.414398542957353,1.365886936962086,4
0.2006855800750369,-0.21014072122411961,2
0.6049911008264963,-0.08584653715433187,3
-1.3234082443491422,-2.306147602316914,0
-0.8217335538050443,-0.8288683674033215,0
0.8785396221295803,0.7061620221873336,3
-1.098106735352513,-0.3675409798284912,0
0.15771761796552397,-0.3441464661888878,2
1.1543759661817747,0.7186042336474374,3
-1.6283883644314812,0.8806793332739382,1
-1.0201376764605938,-0.2471941234131529,0
0.7756415004579997,-0.7186925275193203,2
1.2630905004405775,0.9159627766618109,3
-1.148444988946246,0.5497123709101643,1
3.3885533955317273,-0.18585261887375132,4
0.39178633524231277,-1.5814274399632642,2
-0.4228747672527586,0.2563406501798667,1
-0.7085718583897553,0.1345360185299898,1
0.7902617632046758,-0.35118278528005403,3
0.5157088548827116,-0.8693225538147046,2
0.7826127772064296,-0.04973357884879947,2
2.731891226896876,-1.552541055178378,2
0.03028649335063358,1.0131484824255659,1
0.329781954720249,1.0485866355592846,3
1.345877637712816,-0.8352428671926966,2
-0.8831066968629688,0.5316980086011781,1
-0.007007423937698961,-1.0171508191016438,2
-0.5357789809223699,-0.5211497473429857,0
0.36163124060336577,0.4976500592794928,3
-1.9196185014603446,1.0227020331167453,1
0.26253152389518736,-0.29158954467795517,2
0.3426982297446005,1.3680798200599302,3
1.02618499046868,-0.5872422775720576,2
-0.21532785186887712,-0.1877319597613198,1
0.5953149000923337,0.6079222867432268,3
-0.760607014487531,0.22897431284752343,1
0.8663879910572466,-0.03771630598481204,3
1.2873995108345455,-1.411728779451127,2
1.5538209001676737,-0.14429917532566391,3
-1.5303516758001043,0.6907632536992583,1
0.009630161127719387,1.189208127462261,3
-0.41363692369623234,-1.4318109113513706,0
0.6254576327100948,-0.6866904460565347,2
0.41573748044119413,0.05597967201695571,3
-0.6862460934611015,-0.6579771149177572,0
-0.7713006362524476,1.4575383339172823,1
-1.9932001983331913,-0.22934980149992226,0
-1.456682368010565,-0.07085768278833034,1
-1.5762246779960782,0.018110633720912993,0
0.4948019263778843,-1.7299089059357673,2
1.4865334058098425,0.3837345687894718,3
0.8004580005147338,0.5163759436070258,3
-0.3804947503372035,1.6067399461049243,1
0.38383548118097965,0.8730904427635121,3
1.0582858998397535,-1.0202069177532758,2
0.36085842384722433,0.2977072994977393,3
-0.6731860214054589,-1.840938268654787,0
-1.6083052051115654,-0.001707263099876449,1
-0.5141244867801765,-1.2183286642698363,0
0.6216306900751635,-0.758868403054046,2
-1.5535684148423408,0.035221757339818624,1
1.2180338280702863,-0.6026262557094507,2
-1.073900460954834,0.9064462440652525,1
-1.4831014325115202,-0.5495809818807201,0
0.9031654992801197,1.3015467949085164,3
-0.8923531843399635,-0.3100888451877187,1
-0.19968750283663278,0.8279086711340747,1
-0.1796873630347971,-0.8135025291210466,2
-0.5584692885812804,-0.5858013531663208,0
-2.093844395101075,0.9504328432031347,1
0.526003169337573,0.7637115390309595,3
-2.1389935234858517,-0.3856481147050041,0
-0.9603266270186598,1.3254821315605019,1
-0.726002314491613,1.0382099410019903,1
0.2717353846070754,-0.6103219898041852,2
0.19489400511556595,0.21250031032433367,1
1.3782736449748307,-0.3160624921694977,3
0.35740103319912336,-0.18557978271044862,2
1.251286903339205,-1.072357589353362,2
-0.5211146509214892,0.8517056399927388,1
1.4040866377327468,0.3888815282441893,3
3.1980388511581372,-0.5374886465945089,4
0.9974430461220075,0.3990961921694426,3
1.25221579738933,1.1305957976025969,3
0.5033509078469288,0.7575670666991663,3
0.026136041780336145,-1.9355385365404443,0
1.1544528197248964,0.14924066519920445,3
1.3119306748742914,0.04789828446131598,3
-1.193907923623905,-0.10540376733390384,1
0.514096085422885,2.2527683513807215,4
1.0507588959095413,-0.9692383947412153,2
1.123622960399878,-0.766898331001363,2
-1.3158003954136652,2.020292916652709,1
2.954795576386845,0.2269824358525867,4
0.2747353126493914,0.7568137706979461,3
-1.7597549573962816,0.7525815133290957,1
-0.7689789288338628,0.9167071086250657,1
-2.9172510892760055,2.0114667221258093,1
-0.36474923312867286,0.6068551332228489,4
-0.08995638874209594,0.0903446566559364,1
-0.9104737621245252,-0.6951719055293694,0
2.316941439995732,0.28179497622164873,3
-1.6700603968498486,-0.23305039277604633,0
0.9930294773300572,0.3963368239758642,3
0.007294563338845639,1.7330051227451222,3
-1.2293738138409342,-1.7227355052863527,0
0.23778918158222118,-0.19906559455290102,2
0.5488641475201911,0.6970877845968054,3
1.1314397964513425,-0.9656572573303769,2
-0.26797482820463764,-0.41762784473826814,2
-0.0689649930973043,1.2582991980866285,1
0.6462706976429684,-0.747252615201873,2
-0.1855185190948404,-0.056896441277005286,1
4.211756269261035,0.10854570027701724,3
-0.3211158282332972,1.0169878927400586,1
-0.1168911871825187,-0.6433650072654604,2
0.6491651333426626,1.311599058501004,3
-1.56926738436396,0.5208584790649334,1
0.11626302210061,1.0025566328098015,1
-3.1093988438795472,-2.214704626649201,0
0.690513729029794,-0.6778458988051624,2
1.501112901242122,1.2359480506906424,3
1.348833093891623,0.041334210575646,3
0.5552718094723367,0.3949912243731615,3
-0.3868381156491602,-0.4333472061190418,0
-1.3449989676560359,-0.05860152755956869,1
-0.15420500699828368,-0.16328233500767314,2
0.8481836304493219,0.24847883335522672,3
-0.677043190689977,-0.4499527621167029,0
1.3185091561409503,0.4581278124281339,3
1.2959871997508,-0.3279446077663285,2
-0.4868662038027113,1.1828397561417794,1
0.9697431446782768,-0.49198714726476633,2
0.8881605621504653,-0.9246495259525586,2
-0.11835894476972689,0.5489224248213513,1
3.218687110921562,-0.2969843015744294,4
0.17364843553205483,1.4876834688144431,3
-1.1690039753485773,0.3433354707658265,1
-0.21407705931931634,-0.6832144519673975,2
-0.26252620561577045,0.42187112031336127,1
-2.5910551213871296,0.11902017788573475,1
1.4435574114734009,0.21733393777973153,3
2.1837683309149867,-0.1105356364871187,4
0.966395135135564,-1.0595380589151862,2
0.751230082193561,0.29180118532405547,3
0.8314729921678368,1.1516898996383533,3
-1.4406476742060077,1.9643872033116554,1
0.6065189147447642,-0.3593615557476365,3
-0.35313503602320945,-1.9647772671379231,2
0.8733858056726984,0.031564907774682655,3
0.5347194937609068,0.15567626533027892,3
1.121585318510212,-0.21125661774841342,3
1.0337871740135505,0.32962000208351033,3
-0.28886142321750147,1.3002765068990063,1
-1.7493274707927517,0.4604217790811174,1
0.4579571458231403,0.5341303471159943,3
1.530788032419798,0.31495479329316717,3
1.9250902494279105,0.022696884698993197,3
-2.013337073337605,-0.09564835259822443,1
1.2336959011417075,1.18013014637724,3
-1.663891810427127,-0.32456921316334175,0
2.3822292276641095,1.3406563788087549,4
0.659827273803757,0.1249765662613035,3
1.2086446004165912,-0.7366400880570229,2
-1.2010923437389254,0.7907927172590629,1
-1.5066265684866589,0.8357112463285281,1
-0.6979590765164722,0.1621851140856491,1
-2.7279116494933056,-2.4958588129493298,0
-1.4080972828343212,0.508045428882326,1
-0.6063412921709712,0.11564135551528545,1
-1.052342554016441,0.40296099764452215,1
0.5577372643070763,0.6628013934211502,3
-0.38621145043992855,0.39611622502858346,1
-0.10110819034030051,0.7297366184785569,1
0.42325007901528583,0.8438926335461446,3
-0.940316421419755,0.202476630544608,1
-0.4237082331155172,1.156264088722235,1
-0.8098943632718938,1.948689087193374,1
0.044259965147653776,0.31778334691082294,3
0.48526744976503206,-0.9411197527322512,2
-0.23508632507609478,0.9506472014070865,1
0.9787108761452529,-0.11561577395951375,3
0.4910702310833715,0.3878218135837046,3
2.1024604604535737,0.5343249773519102,3
0.777921518588631,-0.38761449779451834,2
-0.16852621538880727,-1.1559791570140345,2
1.4137006482287822,0.017960926693483762,3
-0.3364230147349926,0.007781848162173933,1
-0.5843853566451448,-0.6109000506524659,2
-0.3430040977631758,-0.16079419191003938,1
0.3105727367898716,-1.0088124009222832,2
0.8590101578269238,-0.1242819126123684,3
0.39298601282854034,0.6160186464883428,3
-0.9086729993615417,-2.294447714078847,0
-2.0823132038722405,-1.862932379045577,0
-0.7036795024939515,1.3992568017102747,1
0.7822103631529984,1.1793393528580236,3
-1.398848119654217,0.11729273674807349,0
1.9647757457234922,-0.15809481143533455,3
-0.4586521683052206,0.620724688169525,1
2.6356914979858286,-0.03076785754714689,4
0.3052011255463211,0.5671792632645143,3
2.1092676605019105,0.7303685829936251,3
2.309894625779621,0.9888242501142058,3
-0.5111200252343203,-0.01211476256022971,1
-2.026180145367481,0.05437359665965801,1
0.6215980191587934,-0.3731301568016964,2
-0.14871405029311163,-0.25442685626838873,2
-1.1821543858618937,0.40629257853686196,1
-1.3611714957959007,1.1955250891338982,1
-1.9937079225727565,-0.0013485607084285467,1
-0.6730265491009922,-0.35376403108289434,1
-0.4226062721865034,0.14195868871394593,1
0.9429153713016781,0.3908607854486214,3
-2.721063868646334,-1.6331248646513048,0
0.437868268261802,-0.8526804400738855,2
-0.15249866282617752,1.121288183855691,1
-0.41259567503879785,-0.6308513406391698,0
-1.6008194116034296,0.3758644286992922,1
0.5166646646872928,1.1664491908424868,3
-1.8671805916996995,0.2606776616530348,1
-0.6319054281560602,0.75600935341118,1
-1.4466956745406179,0.05113674741600939,1
-1.9571434447237746,0.40093002124741756,1
-0.2607682984959121,0.5190521389645898,1
-0.06268236078243969,0.17785231491655892,3
0.2193148905158483,-0.3581562802312561,2
1.2434440619633442,-0.8260906309849602,2
0.6912785288044692,-0.38333105647713295,2
-2.044021679928797,0.2345635097891075,0
-0.5012854158367616,0.9072175126347437,1
-0.2650993498226302,-0.04396860299856511,1
0.080228597745452,-0.8673285407713273,2
1.1227547093480679,-0.10370374017939589,3
-1.03849315640207,1.2584912756702722,1
-0.5761296441780908,1.5834950429729533,1
0.25590643190576506,0.13717157192602555,2
0.920848887407612,-1.0992401612350693,2
0.8284875034954978,0.32134943555084927,3
-0.7930653623916628,-2.527693204502962,0
-0.9933275754325801,0.47554306902174154,1
0.2396993881191881,-0.01786333166782087,2
-0.101296577665083,-0.535441588011914,2
1.2372731891781672,0.2355451508920185,3
-0.8657824106270476,-1.395451450624855,0
0.7836400452616459,1.1369872883233647,3
0.7271573502961692,-3.7944625690584797,2
0.630701848433811,0.718461925600632,3
-1.6341243884940777,-1.7284529932838788,0
-1.9234338918147074,0.738321320564998,1
-0.06650617559352334,-0.4142845266519259,2
-0.20544935801747066,-0.12888079528770358,1
0.4085540905776562,-0.5475244057935519,2
-1.565797260734171,-0.571815945572919,0
0.5143723754066999,0.3395803537967401,3
-1.4197310474772582,1.6495701459977254,1
0.14536826594213959,-0.5574878997793653,2
-0.007051060387308827,-1.8208624909166466,2
-0.05469747818428006,0.3064815732115914,1
-0.8369517194056122,0.31846548794521984,1
-0.44436088386574624,1.0182470538664015,1
0.17113162064777626,0.5544676371289038,1
-0.535331318203996,0.3593904949113522,1
-0.8360191292037812,-0.6788356250643159,0
0.1648559095012856,0.3076411407591299,3
-0.8907520116103594,0.787114445227894,1
0.26526101300204125,0.7028028161082084,3
-0.5205841772382638,-2.1858316100598087,0
0.15281581544660533,0.02467908429200473,3
0.09508549057456193,-0.4588302725961805,2
-1.1262228015529487,0.8523516625582762,1
-0.5098390606782207,1.0223740540393849,1
-1.3627101806714987,-0.2979849342075976,0
0.9834502524216641,0.058934142982183996,3
-0.2287990642003286,0.6052907839220291,3
-0.9269958871040003,0.35701124790744276,1
-0.8841987712435289,-0.7806790033252557,0
-0.6504502458231408,0.11140908856242185,1
1.821610058025158,-1.7250200585117859,2
1.0878217869160842,0.19037550276890403,3
0.3355911245980356,-0.7542160145066688,2
-0.39273594949187973,1.5058553501319587,3
-2.676513323498953,-3.0403404522486905,0
0.41565807683798117,0.7998803553163498,3
0.7247097137925763,0.4929841422702896,3
-1.580084577393919,-0.4915030456066211,0
-0.35224790808553874,1.3699381165864777,1
-1.6121764083355332,-0.4053245383691098,0
0.8312198617409868,-2.2367336726463334,2
0.27569089076259146,-1.3895737957685317,2
-1.2354909064708213,-2.655056100112546,0
-0.3243832663162226,0.1656885644047568,1
0.9951197887509771,-0.6355843596176867,2
0.16358071613546132,-0.26579412180037637,2
-1.9594729974762681,-0.8619994811271515,0
-2.2212414080142424,-0.15390849150002603,0
0.7264344797341246,0.6121371052913152,3
-0.33893703187666374,1.61948601726225,1
0.9784128041069405,-1.0805118462822587,2
0.6761839897458132,1.4516592573333504,3
0.437644957235971,-1.329468512837209,2
1.0174090895146977,0.4410654126959163,3
-0.7642837249738635,-0.24425798280340125,1
1.0755874271025965,-2.0921920803999288,2
-2.649234784407987,-2.8996124182149496,0
-1.1218503272340572,0.9147954097462462,1
1.106308078793642,0.6691855282707292,3
-0.9291005803279274,0.6451679852479495,1
2.164469679523289,0.19755275740438272,3
0.8058736566063688,0.45031806858801143,3
-1.1162152634529832,-0.3426652459051991,0
-3.203368688694745,-2.0569648021065516,0
-0.548336912172781,-0.25946867306369975,1
-0.3347016735848167,-1.2128138134561268,2
-0.37508956791270925,1.408044828719271,1
-1.1074444197512425,0.03872916725184199,1
-0.11767860174112564,-0.32814067786167916,2
-0.6598607542524726,1.256025499770919,1
-0.8544596258398315,-0.30214659333268246,1
-2.057105287221571,0.32997579503143676,1
-0.702532161668737,1.4266538973784448,1
2.3703931292825313,-0.5511676154732069,2
-1.090054219774085,1.094948583195789,1
0.6092252080627629,-0.2601117381434854,3
-1.9875751515849056,-1.4088180937136994,0
-1.131868701896949,-0.7250566619319594,0
-0.7042617960092664,1.443406072067613,1
0.11639335173304478,-2.6317664798334,2
0.41285064058231286,0.7339526476236922,3
0.8631840964211954,0.9099898302916442,3
0.20110090243354778,-1.4511888355857339,2
-0.47775977456012997,0.5118731230993805,1
0.7004555962671402,-0.23106561111794505,3
1.1653815478944551,0.05516314663559743,3
-1.1856385948395844,0.8481921056751942,1
-0.5399552781677953,-0.3242314370520117,0
3.0413699273789274,-0.9869435017074273,4
-0.5278210243423476,-0.1139204692058883,1
-1.882919106753113,-0.49561294834336606,0
-0.5906059021149543,-2.2563870827688945,2
-0.2695628508805991,-0.9541238819964277,2
0.976193624089194,-0.5604866613735503,2
-0.6372591370440196,0.4471495519567209,1
0.282765144438399,-1.1589102094868273,2
0.7417642129135554,0.2074468596494918,3
0.08052798627931457,1.3737477593182725,1
0.958228866751123,-1.5469495274515328,2
1.2191479679215802,-0.06262958874323699,3
0.1789382541004726,-0.9441178881490144,2
0.47053242584435556,-1.0296583373839818,2
1.3017825616166707,0.7906676980844312,3
-0.4375609257938928,-0.9179933804517025,2
-0.9068731266921163,-3.2991811852606294,0
1.4702627566282704,-0.06778444087892153,2
0.8802182617726925,0.6999327231098221,3
1.0911678344774243,0.3141986355184648,3
1.0958313564807733,0.0729892203555576,3
-0.025733348550509405,0.5584992389606007,1
0.27136382020669086,-0.3437955457118669,2
-1.4834825911827212,1.0728735306668011,1
-1.7888465374792841,-1.45048598895614,0
-0.5271854969566754,-0.15368213528463012,1
-0.8874314775171918,-0.37365011330568637,0
0.2714981676760943,0.3096264865152512,3
-0.47458605683000865,-0.6968995602751988,0
0.6438007685233423,-0.6943104847115311,2
-0.26988092362501376,1.1551216469491652,1
-1.3005994769585152,-0.41300368905883744,1
-0.9110553198709599,0.5398469361776345,1
-0.051222234790884356,-0.2431560860239815,2
1.533890488215054,0.6444747445102192,3
0.42046244152868145,0.05170138012081067,3
0.42366628120517563,0.3739556212679308,3
-0.8867609019509533,1.5063272827525314,1
-0.5035331532972246,0.5582381263055539,1
-0.3888378554158629,0.24566429800910594,1
1.0535479752233612,0.6541098161469145,3
0.810700676560708,0.26235200092043304,3
-1.2303445898966503,0.1288983299821903,1
-1.0745792284712476,0.3259147994776587,1
-0.7069252546921336,-1.1170691068709127,0
-0.7713125927314131,-0.21535241304145836,1
0.23555080693432767,1.392557461556107,3
1.432314448875854,-0.8249561568034534,2
-0.45774523473394074,1.184380323205104,1
0.38543289790080826,-3.3913129752077005,2
-1.871651380514441,1.112781172371158,1
-1.5277653363748271,-1.7593169832100934,0
1.2155916677793186,0.6342577852363189,3
1.122096807115617,-0.1654809199624388,3
0.26661183236525327,-0.6298255354077037,2
-0.7426425893943908,0.19688574588421767,1
1.1809603908947157,-0.25292256544863106,2
0.5248121313308566,-0.1745181851490344,2
-1.481054515989924,0.7335502529289,1
-0.43340997141811555,1.661096143666409,1
-0.6440769430424744,0.7123010390634451,1
-1.6882231787162318,0.5467110213074566,0
0.9491847826708776,0.18984964504088556,3
0.8238114944157799,0.5245349464305223,3
1.6135843235281495,0.6943374547904,3
-1.308565973478965,0.5527985429266925,1
0.06554130744748904,-0.35512784838045275,2
-1.1006831071026435,0.44415373605172614,1
-1.2213767429311813,-0.4300348261513617,0
1.4447145234800007,-1.229438422209234,2
-1.6713400457671255,0.6937675450017811,1
1.3063719141809154,0.7162931487609379,3
-1.5561318416666656,1.245746395449945,1
-0.08455823729054635,-2.4085833315792007,2
3.373198199944154,0.4687548597461755,4
0.8285757721307673,-2.532607649467661,2
3.2458098483231677,-0.6961099083254986,4
-0.8060959124948919,1.9799743379323833,1
-0.19346456844087254,2.1273019320152726,1
0.88083418217703,0.3359815291243782,3
0.2520683319521697,0.4055249545818751,3
0.45988335551622683,0.6487393084795401,3
-0.4793045519430769,0.6228830872178495,1
-0.21270563815816693,-1.6269893510610367,2
-0.12874433496904064,0.13688829933798016,1
-1.0591645164590453,0.9315444378676034,1
1.1567078272008016,0.8633671956139476,3
-0.15463842888608703,0.6286909846061814,1
-1.375468967863512,0.7515546173787451,1
0.8489914342702153,0.00301378139591485,3
1.062788785196352,0.40827649842486236,3
-1.0726831746951169,-0.4865445842968993,0
0.9611034938879267,0.7700391879283786,4
0.6999576946537704,-0.038072567566018206,3
0.2635447079784844,0.7824711133934387,3
-1.3849247898721109,-1.1701379579840883,0
-1.046963964710295,1.6171764835107085,1
0.384600687807199,0.38994898288657387,3
-1.3323362868192656,0.6508473838778213,1
-0.6220286443457015,0.4615265001087402,1
-0.5776048920465671,-0.6589005888245213,0
-1.2927475013877385,-2.8128442259584143,0
0.7959317841049923,0.13081786946826388,3
-2.3891692669667575,1.3225004119257782,1
